"행정구역코드","year","region","수도권여부","y","grade"
11230,2008,"강남구","비수도권",63.4,"A"
11230,2009,"강남구","비수도권",58.8,"A"
11230,2010,"강남구","비수도권",64.3,"A"
11230,2011,"강남구","비수도권",55.8,"A"
11230,2012,"강남구","비수도권",58.8,"A"
11230,2013,"강남구","비수도권",50.5,"B"
11230,2014,"강남구","비수도권",50.5,"B"
11230,2015,"강남구","비수도권",48.7,"B"
11230,2016,"강남구","비수도권",54.3,"B"
11230,2017,"강남구","비수도권",56.3,"A"
11230,2018,"강남구","비수도권",42.8,"C"
11230,2019,"강남구","비수도권",48,"B"
11230,2020,"강남구","비수도권",61.1,"A"
11230,2021,"강남구","비수도권",58.3,"A"
11250,2008,"강동구","비수도권",41.1,"C"
11250,2009,"강동구","비수도권",42.3,"C"
11250,2010,"강동구","비수도권",45.9,"B"
11250,2011,"강동구","비수도권",55.3,"A"
11250,2012,"강동구","비수도권",44.9,"C"
11250,2013,"강동구","비수도권",47.3,"B"
11250,2014,"강동구","비수도권",44.8,"C"
11250,2015,"강동구","비수도권",48.5,"B"
11250,2016,"강동구","비수도권",44.8,"C"
11250,2017,"강동구","비수도권",52,"B"
11250,2018,"강동구","비수도권",55.6,"A"
11250,2019,"강동구","비수도권",51.8,"B"
11250,2020,"강동구","비수도권",56.4,"A"
11250,2021,"강동구","비수도권",55.4,"A"
11090,2008,"강북구","비수도권",49.2,"B"
11090,2009,"강북구","비수도권",50.7,"B"
11090,2010,"강북구","비수도권",46.1,"B"
11090,2011,"강북구","비수도권",45.4,"B"
11090,2012,"강북구","비수도권",40.9,"C"
11090,2013,"강북구","비수도권",37.1,"D"
11090,2014,"강북구","비수도권",41,"C"
11090,2015,"강북구","비수도권",48,"B"
11090,2016,"강북구","비수도권",43,"C"
11090,2017,"강북구","비수도권",38.6,"D"
11090,2018,"강북구","비수도권",40.4,"C"
11090,2019,"강북구","비수도권",42.1,"C"
11090,2020,"강북구","비수도권",59.6,"A"
11090,2021,"강북구","비수도권",48.1,"B"
11160,2008,"강서구","비수도권",38.6,"D"
11160,2009,"강서구","비수도권",44.6,"C"
11160,2010,"강서구","비수도권",50.5,"B"
11160,2011,"강서구","비수도권",45.8,"B"
11160,2012,"강서구","비수도권",54.2,"B"
11160,2013,"강서구","비수도권",45.9,"B"
11160,2014,"강서구","비수도권",43.4,"C"
11160,2015,"강서구","비수도권",43.1,"C"
11160,2016,"강서구","비수도권",46.5,"B"
11160,2017,"강서구","비수도권",40.8,"C"
11160,2018,"강서구","비수도권",34.1,"D"
11160,2019,"강서구","비수도권",43.9,"C"
11160,2020,"강서구","비수도권",57.2,"A"
11160,2021,"강서구","비수도권",55.5,"A"
11210,2008,"관악구","비수도권",49.5,"B"
11210,2009,"관악구","비수도권",40.4,"C"
11210,2010,"관악구","비수도권",46.6,"B"
11210,2011,"관악구","비수도권",43.2,"C"
11210,2012,"관악구","비수도권",44,"C"
11210,2013,"관악구","비수도권",41.7,"C"
11210,2014,"관악구","비수도권",43.2,"C"
11210,2015,"관악구","비수도권",45.1,"B"
11210,2016,"관악구","비수도권",41.8,"C"
11210,2017,"관악구","비수도권",55.8,"A"
11210,2018,"관악구","비수도권",48.6,"B"
11210,2019,"관악구","비수도권",40.3,"C"
11210,2020,"관악구","비수도권",60.7,"A"
11210,2021,"관악구","비수도권",52.3,"B"
11050,2008,"광진구","비수도권",50.7,"B"
11050,2009,"광진구","비수도권",49.3,"B"
11050,2010,"광진구","비수도권",44.3,"C"
11050,2011,"광진구","비수도권",48.4,"B"
11050,2012,"광진구","비수도권",50.5,"B"
11050,2013,"광진구","비수도권",46.2,"B"
11050,2014,"광진구","비수도권",64.2,"A"
11050,2015,"광진구","비수도권",48.2,"B"
11050,2016,"광진구","비수도권",42.6,"C"
11050,2017,"광진구","비수도권",49.5,"B"
11050,2018,"광진구","비수도권",46,"B"
11050,2019,"광진구","비수도권",45.3,"B"
11050,2020,"광진구","비수도권",60.4,"A"
11050,2021,"광진구","비수도권",54.1,"B"
11170,2008,"구로구","비수도권",48.1,"B"
11170,2009,"구로구","비수도권",39.4,"D"
11170,2010,"구로구","비수도권",46.9,"B"
11170,2011,"구로구","비수도권",44.4,"C"
11170,2012,"구로구","비수도권",45.4,"B"
11170,2013,"구로구","비수도권",44.5,"C"
11170,2014,"구로구","비수도권",44.1,"C"
11170,2015,"구로구","비수도권",43.6,"C"
11170,2016,"구로구","비수도권",41.1,"C"
11170,2017,"구로구","비수도권",42.4,"C"
11170,2018,"구로구","비수도권",44.9,"C"
11170,2019,"구로구","비수도권",38.9,"D"
11170,2020,"구로구","비수도권",55.5,"A"
11170,2021,"구로구","비수도권",49.4,"B"
11180,2008,"금천구","비수도권",50.3,"B"
11180,2009,"금천구","비수도권",55.1,"A"
11180,2010,"금천구","비수도권",51.9,"B"
11180,2011,"금천구","비수도권",39.3,"D"
11180,2012,"금천구","비수도권",37.1,"D"
11180,2013,"금천구","비수도권",41.9,"C"
11180,2014,"금천구","비수도권",42.4,"C"
11180,2015,"금천구","비수도권",38.7,"D"
11180,2016,"금천구","비수도권",42.5,"C"
11180,2017,"금천구","비수도권",42.3,"C"
11180,2018,"금천구","비수도권",46.2,"B"
11180,2019,"금천구","비수도권",41.9,"C"
11180,2020,"금천구","비수도권",53.6,"B"
11180,2021,"금천구","비수도권",40.3,"C"
11110,2008,"노원구","비수도권",39.9,"D"
11110,2009,"노원구","비수도권",44,"C"
11110,2010,"노원구","비수도권",43.2,"C"
11110,2011,"노원구","비수도권",39.9,"D"
11110,2012,"노원구","비수도권",44.5,"C"
11110,2013,"노원구","비수도권",42.8,"C"
11110,2014,"노원구","비수도권",42.6,"C"
11110,2015,"노원구","비수도권",48.8,"B"
11110,2016,"노원구","비수도권",46.5,"B"
11110,2017,"노원구","비수도권",43.7,"C"
11110,2018,"노원구","비수도권",41,"C"
11110,2019,"노원구","비수도권",41.7,"C"
11110,2020,"노원구","비수도권",65.3,"A"
11110,2021,"노원구","비수도권",59.9,"A"
11100,2008,"도봉구","비수도권",64.5,"A"
11100,2009,"도봉구","비수도권",45.3,"B"
11100,2010,"도봉구","비수도권",43.8,"C"
11100,2011,"도봉구","비수도권",44.4,"C"
11100,2012,"도봉구","비수도권",45.3,"B"
11100,2013,"도봉구","비수도권",44.5,"C"
11100,2014,"도봉구","비수도권",41.9,"C"
11100,2015,"도봉구","비수도권",45.3,"B"
11100,2016,"도봉구","비수도권",38.9,"D"
11100,2017,"도봉구","비수도권",40.5,"C"
11100,2018,"도봉구","비수도권",34.1,"D"
11100,2019,"도봉구","비수도권",40.5,"C"
11100,2020,"도봉구","비수도권",55.2,"A"
11100,2021,"도봉구","비수도권",46.7,"B"
11060,2008,"동대문구","비수도권",50.1,"B"
11060,2009,"동대문구","비수도권",47.9,"B"
11060,2010,"동대문구","비수도권",49.4,"B"
11060,2011,"동대문구","비수도권",44.6,"C"
11060,2012,"동대문구","비수도권",47.1,"B"
11060,2013,"동대문구","비수도권",45,"B"
11060,2014,"동대문구","비수도권",45.7,"B"
11060,2015,"동대문구","비수도권",47.4,"B"
11060,2016,"동대문구","비수도권",45.8,"B"
11060,2017,"동대문구","비수도권",41.9,"C"
11060,2018,"동대문구","비수도권",35.8,"D"
11060,2019,"동대문구","비수도권",39.4,"D"
11060,2020,"동대문구","비수도권",59.7,"A"
11060,2021,"동대문구","비수도권",43.6,"C"
11200,2008,"동작구","비수도권",46.7,"B"
11200,2009,"동작구","비수도권",43.1,"C"
11200,2010,"동작구","비수도권",45.1,"B"
11200,2011,"동작구","비수도권",43.4,"C"
11200,2012,"동작구","비수도권",43.3,"C"
11200,2013,"동작구","비수도권",41.5,"C"
11200,2014,"동작구","비수도권",43.3,"C"
11200,2015,"동작구","비수도권",41.6,"C"
11200,2016,"동작구","비수도권",48.8,"B"
11200,2017,"동작구","비수도권",45.7,"B"
11200,2018,"동작구","비수도권",32,"D"
11200,2019,"동작구","비수도권",49.7,"B"
11200,2020,"동작구","비수도권",61.6,"A"
11200,2021,"동작구","비수도권",54.8,"B"
11140,2008,"마포구","비수도권",69.8,"A"
11140,2009,"마포구","비수도권",49.4,"B"
11140,2010,"마포구","비수도권",40.1,"C"
11140,2011,"마포구","비수도권",44.8,"C"
11140,2012,"마포구","비수도권",40.3,"C"
11140,2013,"마포구","비수도권",39.6,"D"
11140,2014,"마포구","비수도권",41.9,"C"
11140,2015,"마포구","비수도권",47,"B"
11140,2016,"마포구","비수도권",49.9,"B"
11140,2017,"마포구","비수도권",42.2,"C"
11140,2018,"마포구","비수도권",59.7,"A"
11140,2019,"마포구","비수도권",40.1,"C"
11140,2020,"마포구","비수도권",67.7,"A"
11140,2021,"마포구","비수도권",59.2,"A"
11130,2008,"서대문구","비수도권",45.8,"B"
11130,2009,"서대문구","비수도권",54.5,"B"
11130,2010,"서대문구","비수도권",44.3,"C"
11130,2011,"서대문구","비수도권",44.9,"C"
11130,2012,"서대문구","비수도권",42.6,"C"
11130,2013,"서대문구","비수도권",47.9,"B"
11130,2014,"서대문구","비수도권",45.3,"B"
11130,2015,"서대문구","비수도권",49.7,"B"
11130,2016,"서대문구","비수도권",54.3,"B"
11130,2017,"서대문구","비수도권",52.7,"B"
11130,2018,"서대문구","비수도권",52.5,"B"
11130,2019,"서대문구","비수도권",46.9,"B"
11130,2020,"서대문구","비수도권",65.3,"A"
11130,2021,"서대문구","비수도권",52,"B"
11220,2008,"서초구","비수도권",51,"B"
11220,2009,"서초구","비수도권",48.5,"B"
11220,2010,"서초구","비수도권",52.2,"B"
11220,2011,"서초구","비수도권",49.5,"B"
11220,2012,"서초구","비수도권",50.8,"B"
11220,2013,"서초구","비수도권",50.3,"B"
11220,2014,"서초구","비수도권",49,"B"
11220,2015,"서초구","비수도권",51.4,"B"
11220,2016,"서초구","비수도권",50.3,"B"
11220,2017,"서초구","비수도권",52.4,"B"
11220,2018,"서초구","비수도권",54.6,"B"
11220,2019,"서초구","비수도권",61.7,"A"
11220,2020,"서초구","비수도권",69,"A"
11220,2021,"서초구","비수도권",58.8,"A"
11040,2008,"성동구","비수도권",48,"B"
11040,2009,"성동구","비수도권",52.7,"B"
11040,2010,"성동구","비수도권",53,"B"
11040,2011,"성동구","비수도권",36.9,"D"
11040,2012,"성동구","비수도권",52.7,"B"
11040,2013,"성동구","비수도권",50.7,"B"
11040,2014,"성동구","비수도권",45.7,"B"
11040,2015,"성동구","비수도권",48.7,"B"
11040,2016,"성동구","비수도권",42.9,"C"
11040,2017,"성동구","비수도권",50.1,"B"
11040,2018,"성동구","비수도권",40.2,"C"
11040,2019,"성동구","비수도권",39.9,"D"
11040,2020,"성동구","비수도권",65.3,"A"
11040,2021,"성동구","비수도권",52.6,"B"
11080,2008,"성북구","비수도권",57.6,"A"
11080,2009,"성북구","비수도권",57.7,"A"
11080,2010,"성북구","비수도권",48.5,"B"
11080,2011,"성북구","비수도권",41.8,"C"
11080,2012,"성북구","비수도권",43.9,"C"
11080,2013,"성북구","비수도권",47.5,"B"
11080,2014,"성북구","비수도권",46.8,"B"
11080,2015,"성북구","비수도권",48.6,"B"
11080,2016,"성북구","비수도권",45,"B"
11080,2017,"성북구","비수도권",44,"C"
11080,2018,"성북구","비수도권",41.1,"C"
11080,2019,"성북구","비수도권",38.3,"D"
11080,2020,"성북구","비수도권",54.9,"B"
11080,2021,"성북구","비수도권",46.3,"B"
11240,2008,"송파구","비수도권",55.7,"A"
11240,2009,"송파구","비수도권",56.4,"A"
11240,2010,"송파구","비수도권",65.1,"A"
11240,2011,"송파구","비수도권",52.6,"B"
11240,2012,"송파구","비수도권",46,"B"
11240,2013,"송파구","비수도권",50.6,"B"
11240,2014,"송파구","비수도권",47.9,"B"
11240,2015,"송파구","비수도권",50.6,"B"
11240,2016,"송파구","비수도권",53.4,"B"
11240,2017,"송파구","비수도권",59.6,"A"
11240,2018,"송파구","비수도권",63.2,"A"
11240,2019,"송파구","비수도권",47.3,"B"
11240,2020,"송파구","비수도권",61.3,"A"
11240,2021,"송파구","비수도권",52.5,"B"
11150,2008,"양천구","비수도권",43.1,"C"
11150,2009,"양천구","비수도권",43.2,"C"
11150,2010,"양천구","비수도권",44.1,"C"
11150,2011,"양천구","비수도권",45.6,"B"
11150,2012,"양천구","비수도권",42.4,"C"
11150,2013,"양천구","비수도권",47.8,"B"
11150,2014,"양천구","비수도권",46.7,"B"
11150,2015,"양천구","비수도권",51.1,"B"
11150,2016,"양천구","비수도권",48.6,"B"
11150,2017,"양천구","비수도권",47.9,"B"
11150,2018,"양천구","비수도권",47.2,"B"
11150,2019,"양천구","비수도권",47.2,"B"
11150,2020,"양천구","비수도권",63.2,"A"
11150,2021,"양천구","비수도권",52,"B"
11190,2008,"영등포구","비수도권",44.9,"C"
11190,2009,"영등포구","비수도권",44.6,"C"
11190,2010,"영등포구","비수도권",43.7,"C"
11190,2011,"영등포구","비수도권",41.2,"C"
11190,2012,"영등포구","비수도권",42.9,"C"
11190,2013,"영등포구","비수도권",40.8,"C"
11190,2014,"영등포구","비수도권",46.1,"B"
11190,2015,"영등포구","비수도권",50.6,"B"
11190,2016,"영등포구","비수도권",52.1,"B"
11190,2017,"영등포구","비수도권",54,"B"
11190,2018,"영등포구","비수도권",50.8,"B"
11190,2019,"영등포구","비수도권",44.6,"C"
11190,2020,"영등포구","비수도권",49.4,"B"
11190,2021,"영등포구","비수도권",47.2,"B"
11030,2008,"용산구","비수도권",51,"B"
11030,2009,"용산구","비수도권",65.8,"A"
11030,2010,"용산구","비수도권",67,"A"
11030,2011,"용산구","비수도권",44.7,"C"
11030,2012,"용산구","비수도권",43.3,"C"
11030,2013,"용산구","비수도권",51.6,"B"
11030,2014,"용산구","비수도권",53.5,"B"
11030,2015,"용산구","비수도권",56.8,"A"
11030,2016,"용산구","비수도권",55.1,"A"
11030,2017,"용산구","비수도권",55.5,"A"
11030,2018,"용산구","비수도권",55.1,"A"
11030,2019,"용산구","비수도권",59.9,"A"
11030,2020,"용산구","비수도권",71.6,"A"
11030,2021,"용산구","비수도권",54.6,"B"
11120,2008,"은평구","비수도권",45.1,"B"
11120,2009,"은평구","비수도권",48.9,"B"
11120,2010,"은평구","비수도권",51.5,"B"
11120,2011,"은평구","비수도권",47.4,"B"
11120,2012,"은평구","비수도권",49.1,"B"
11120,2013,"은평구","비수도권",54,"B"
11120,2014,"은평구","비수도권",48.6,"B"
11120,2015,"은평구","비수도권",48.8,"B"
11120,2016,"은평구","비수도권",43.7,"C"
11120,2017,"은평구","비수도권",45.7,"B"
11120,2018,"은평구","비수도권",38.6,"D"
11120,2019,"은평구","비수도권",38.9,"D"
11120,2020,"은평구","비수도권",54.5,"B"
11120,2021,"은평구","비수도권",60.6,"A"
11010,2008,"종로구","비수도권",58.5,"A"
11010,2009,"종로구","비수도권",61.1,"A"
11010,2010,"종로구","비수도권",46.9,"B"
11010,2011,"종로구","비수도권",46.6,"B"
11010,2012,"종로구","비수도권",41.8,"C"
11010,2013,"종로구","비수도권",44.5,"C"
11010,2014,"종로구","비수도권",43.3,"C"
11010,2015,"종로구","비수도권",51.6,"B"
11010,2016,"종로구","비수도권",48.7,"B"
11010,2017,"종로구","비수도권",49.3,"B"
11010,2018,"종로구","비수도권",46.4,"B"
11010,2019,"종로구","비수도권",38,"D"
11010,2020,"종로구","비수도권",69.7,"A"
11010,2021,"종로구","비수도권",51.4,"B"
11020,2008,"중구","비수도권",57.7,"A"
11020,2009,"중구","비수도권",46.2,"B"
11020,2010,"중구","비수도권",53.2,"B"
11020,2011,"중구","비수도권",55.9,"A"
11020,2012,"중구","비수도권",52.6,"B"
11020,2013,"중구","비수도권",41,"C"
11020,2014,"중구","비수도권",44.9,"C"
11020,2015,"중구","비수도권",44,"C"
11020,2016,"중구","비수도권",47.3,"B"
11020,2017,"중구","비수도권",50.9,"B"
11020,2018,"중구","비수도권",42.4,"C"
11020,2019,"중구","비수도권",52.8,"B"
11020,2020,"중구","비수도권",69.2,"A"
11020,2021,"중구","비수도권",59.7,"A"
11070,2008,"중랑구","비수도권",67,"A"
11070,2009,"중랑구","비수도권",64.5,"A"
11070,2010,"중랑구","비수도권",44.1,"C"
11070,2011,"중랑구","비수도권",44.5,"C"
11070,2012,"중랑구","비수도권",41,"C"
11070,2013,"중랑구","비수도권",43.8,"C"
11070,2014,"중랑구","비수도권",44.9,"C"
11070,2015,"중랑구","비수도권",43.7,"C"
11070,2016,"중랑구","비수도권",41,"C"
11070,2017,"중랑구","비수도권",42.5,"C"
11070,2018,"중랑구","비수도권",45.7,"B"
11070,2019,"중랑구","비수도권",40.2,"C"
11070,2020,"중랑구","비수도권",54.6,"B"
11070,2021,"중랑구","비수도권",47.2,"B"
21120,2008,"강서구","비수도권",48.7,"B"
21120,2009,"강서구","비수도권",51.2,"B"
21120,2010,"강서구","비수도권",53.5,"B"
21120,2011,"강서구","비수도권",41.7,"C"
21120,2012,"강서구","비수도권",50,"B"
21120,2013,"강서구","비수도권",41.1,"C"
21120,2014,"강서구","비수도권",40.8,"C"
21120,2015,"강서구","비수도권",47.9,"B"
21120,2016,"강서구","비수도권",40.4,"C"
21120,2017,"강서구","비수도권",40.9,"C"
21120,2018,"강서구","비수도권",36.1,"D"
21120,2019,"강서구","비수도권",51.5,"B"
21120,2020,"강서구","비수도권",59.5,"A"
21120,2021,"강서구","비수도권",57.7,"A"
21110,2008,"금정구","비수도권",40.2,"C"
21110,2009,"금정구","비수도권",45.2,"B"
21110,2010,"금정구","비수도권",53.1,"B"
21110,2011,"금정구","비수도권",44.2,"C"
21110,2012,"금정구","비수도권",43.9,"C"
21110,2013,"금정구","비수도권",44.7,"C"
21110,2014,"금정구","비수도권",41.1,"C"
21110,2015,"금정구","비수도권",47.8,"B"
21110,2016,"금정구","비수도권",48.8,"B"
21110,2017,"금정구","비수도권",47,"B"
21110,2018,"금정구","비수도권",46.7,"B"
21110,2019,"금정구","비수도권",41.5,"C"
21110,2020,"금정구","비수도권",57.8,"A"
21110,2021,"금정구","비수도권",54.9,"B"
21310,2008,"기장군","비수도권",41.6,"C"
21310,2009,"기장군","비수도권",39.5,"D"
21310,2010,"기장군","비수도권",52.1,"B"
21310,2011,"기장군","비수도권",40.9,"C"
21310,2012,"기장군","비수도권",39,"D"
21310,2013,"기장군","비수도권",39.5,"D"
21310,2014,"기장군","비수도권",39.9,"D"
21310,2015,"기장군","비수도권",41,"C"
21310,2016,"기장군","비수도권",40.1,"C"
21310,2017,"기장군","비수도권",41.7,"C"
21310,2018,"기장군","비수도권",44.5,"C"
21310,2019,"기장군","비수도권",37.9,"D"
21310,2020,"기장군","비수도권",56.7,"A"
21310,2021,"기장군","비수도권",49.6,"B"
21070,2008,"남구","비수도권",44.9,"C"
21070,2009,"남구","비수도권",43.4,"C"
21070,2010,"남구","비수도권",52.5,"B"
21070,2011,"남구","비수도권",47.7,"B"
21070,2012,"남구","비수도권",45.4,"B"
21070,2013,"남구","비수도권",48.8,"B"
21070,2014,"남구","비수도권",46.4,"B"
21070,2015,"남구","비수도권",43.7,"C"
21070,2016,"남구","비수도권",42.4,"C"
21070,2017,"남구","비수도권",41.5,"C"
21070,2018,"남구","비수도권",42.5,"C"
21070,2019,"남구","비수도권",36.6,"D"
21070,2020,"남구","비수도권",45.7,"B"
21070,2021,"남구","비수도권",41.6,"C"
21030,2008,"동구","비수도권",48.6,"B"
21030,2009,"동구","비수도권",49.8,"B"
21030,2010,"동구","비수도권",50.8,"B"
21030,2011,"동구","비수도권",49.9,"B"
21030,2012,"동구","비수도권",44.2,"C"
21030,2013,"동구","비수도권",39.1,"D"
21030,2014,"동구","비수도권",39.6,"D"
21030,2015,"동구","비수도권",44.3,"C"
21030,2016,"동구","비수도권",48.5,"B"
21030,2017,"동구","비수도권",33.7,"D"
21030,2018,"동구","비수도권",33.3,"D"
21030,2019,"동구","비수도권",44.6,"C"
21030,2020,"동구","비수도권",50.9,"B"
21030,2021,"동구","비수도권",42.9,"C"
21060,2008,"동래구","비수도권",45,"B"
21060,2009,"동래구","비수도권",46.9,"B"
21060,2010,"동래구","비수도권",49.4,"B"
21060,2011,"동래구","비수도권",45.2,"B"
21060,2012,"동래구","비수도권",46.9,"B"
21060,2013,"동래구","비수도권",50.3,"B"
21060,2014,"동래구","비수도권",41.4,"C"
21060,2015,"동래구","비수도권",50.7,"B"
21060,2016,"동래구","비수도권",44.1,"C"
21060,2017,"동래구","비수도권",50.5,"B"
21060,2018,"동래구","비수도권",52.2,"B"
21060,2019,"동래구","비수도권",47.2,"B"
21060,2020,"동래구","비수도권",56.5,"A"
21060,2021,"동래구","비수도권",55.2,"A"
21050,2008,"부산진구","비수도권",54.7,"B"
21050,2009,"부산진구","비수도권",56,"A"
21050,2010,"부산진구","비수도권",52.5,"B"
21050,2011,"부산진구","비수도권",46.4,"B"
21050,2012,"부산진구","비수도권",41.6,"C"
21050,2013,"부산진구","비수도권",42.6,"C"
21050,2014,"부산진구","비수도권",39.2,"D"
21050,2015,"부산진구","비수도권",42.2,"C"
21050,2016,"부산진구","비수도권",46.1,"B"
21050,2017,"부산진구","비수도권",37.2,"D"
21050,2018,"부산진구","비수도권",45.9,"B"
21050,2019,"부산진구","비수도권",41.3,"C"
21050,2020,"부산진구","비수도권",53.3,"B"
21050,2021,"부산진구","비수도권",49.7,"B"
21080,2008,"북구","비수도권",50.9,"B"
21080,2009,"북구","비수도권",43.4,"C"
21080,2010,"북구","비수도권",47.3,"B"
21080,2011,"북구","비수도권",47,"B"
21080,2012,"북구","비수도권",49.6,"B"
21080,2013,"북구","비수도권",51.3,"B"
21080,2014,"북구","비수도권",55,"A"
21080,2015,"북구","비수도권",47.1,"B"
21080,2016,"북구","비수도권",39.1,"D"
21080,2017,"북구","비수도권",44.4,"C"
21080,2018,"북구","비수도권",42.3,"C"
21080,2019,"북구","비수도권",46.3,"B"
21080,2020,"북구","비수도권",59.8,"A"
21080,2021,"북구","비수도권",42.8,"C"
21150,2008,"사상구","비수도권",37.1,"D"
21150,2009,"사상구","비수도권",43,"C"
21150,2010,"사상구","비수도권",46.2,"B"
21150,2011,"사상구","비수도권",42.5,"C"
21150,2012,"사상구","비수도권",38.7,"D"
21150,2013,"사상구","비수도권",38.3,"D"
21150,2014,"사상구","비수도권",39.9,"D"
21150,2015,"사상구","비수도권",41,"C"
21150,2016,"사상구","비수도권",43.1,"C"
21150,2017,"사상구","비수도권",38.6,"D"
21150,2018,"사상구","비수도권",34.4,"D"
21150,2019,"사상구","비수도권",35,"D"
21150,2020,"사상구","비수도권",54.1,"B"
21150,2021,"사상구","비수도권",39.7,"D"
21100,2008,"사하구","비수도권",49.8,"B"
21100,2009,"사하구","비수도권",46.2,"B"
21100,2010,"사하구","비수도권",45.3,"B"
21100,2011,"사하구","비수도권",53,"B"
21100,2012,"사하구","비수도권",44.1,"C"
21100,2013,"사하구","비수도권",44,"C"
21100,2014,"사하구","비수도권",42.2,"C"
21100,2015,"사하구","비수도권",42.7,"C"
21100,2016,"사하구","비수도권",37.7,"D"
21100,2017,"사하구","비수도권",38.1,"D"
21100,2018,"사하구","비수도권",34.8,"D"
21100,2019,"사하구","비수도권",31.9,"D"
21100,2020,"사하구","비수도권",50.6,"B"
21100,2021,"사하구","비수도권",48.2,"B"
21020,2008,"서구","비수도권",51.3,"B"
21020,2009,"서구","비수도권",50.1,"B"
21020,2010,"서구","비수도권",54.1,"B"
21020,2011,"서구","비수도권",57.3,"A"
21020,2012,"서구","비수도권",57.6,"A"
21020,2013,"서구","비수도권",45.6,"B"
21020,2014,"서구","비수도권",41,"C"
21020,2015,"서구","비수도권",47.1,"B"
21020,2016,"서구","비수도권",47.2,"B"
21020,2017,"서구","비수도권",47.7,"B"
21020,2018,"서구","비수도권",43.1,"C"
21020,2019,"서구","비수도권",45.7,"B"
21020,2020,"서구","비수도권",54.4,"B"
21020,2021,"서구","비수도권",48.5,"B"
21140,2008,"수영구","비수도권",53.2,"B"
21140,2009,"수영구","비수도권",48.5,"B"
21140,2010,"수영구","비수도권",53.3,"B"
21140,2011,"수영구","비수도권",46.1,"B"
21140,2012,"수영구","비수도권",50.9,"B"
21140,2013,"수영구","비수도권",50.2,"B"
21140,2014,"수영구","비수도권",45,"B"
21140,2015,"수영구","비수도권",53.2,"B"
21140,2016,"수영구","비수도권",46.3,"B"
21140,2017,"수영구","비수도권",43.5,"C"
21140,2018,"수영구","비수도권",38.4,"D"
21140,2019,"수영구","비수도권",43.8,"C"
21140,2020,"수영구","비수도권",52.8,"B"
21140,2021,"수영구","비수도권",43.7,"C"
21130,2008,"연제구","비수도권",51.3,"B"
21130,2009,"연제구","비수도권",56.3,"A"
21130,2010,"연제구","비수도권",43.7,"C"
21130,2011,"연제구","비수도권",48.2,"B"
21130,2012,"연제구","비수도권",45.9,"B"
21130,2013,"연제구","비수도권",41.9,"C"
21130,2014,"연제구","비수도권",37.3,"D"
21130,2015,"연제구","비수도권",40.7,"C"
21130,2016,"연제구","비수도권",43.6,"C"
21130,2017,"연제구","비수도권",46.9,"B"
21130,2018,"연제구","비수도권",34.7,"D"
21130,2019,"연제구","비수도권",37.5,"D"
21130,2020,"연제구","비수도권",55.2,"A"
21130,2021,"연제구","비수도권",38.7,"D"
21040,2008,"영도구","비수도권",60,"A"
21040,2009,"영도구","비수도권",53.8,"B"
21040,2010,"영도구","비수도권",49.8,"B"
21040,2011,"영도구","비수도권",39.7,"D"
21040,2012,"영도구","비수도권",49,"B"
21040,2013,"영도구","비수도권",46.3,"B"
21040,2014,"영도구","비수도권",41.4,"C"
21040,2015,"영도구","비수도권",40,"C"
21040,2016,"영도구","비수도권",40.6,"C"
21040,2017,"영도구","비수도권",44,"C"
21040,2018,"영도구","비수도권",42,"C"
21040,2019,"영도구","비수도권",40,"C"
21040,2020,"영도구","비수도권",53.7,"B"
21040,2021,"영도구","비수도권",36.8,"D"
21010,2008,"중구","비수도권",50.9,"B"
21010,2009,"중구","비수도권",50.2,"B"
21010,2010,"중구","비수도권",43.2,"C"
21010,2011,"중구","비수도권",49.7,"B"
21010,2012,"중구","비수도권",47.9,"B"
21010,2013,"중구","비수도권",48.8,"B"
21010,2014,"중구","비수도권",33.4,"D"
21010,2015,"중구","비수도권",52.5,"B"
21010,2016,"중구","비수도권",41.1,"C"
21010,2017,"중구","비수도권",42.4,"C"
21010,2018,"중구","비수도권",42.7,"C"
21010,2019,"중구","비수도권",38.8,"D"
21010,2020,"중구","비수도권",53.4,"B"
21010,2021,"중구","비수도권",47,"B"
21090,2008,"해운대구","비수도권",47.9,"B"
21090,2009,"해운대구","비수도권",52.6,"B"
21090,2010,"해운대구","비수도권",42.2,"C"
21090,2011,"해운대구","비수도권",44,"C"
21090,2012,"해운대구","비수도권",42.7,"C"
21090,2013,"해운대구","비수도권",41.1,"C"
21090,2014,"해운대구","비수도권",43.3,"C"
21090,2015,"해운대구","비수도권",44,"C"
21090,2016,"해운대구","비수도권",45.6,"B"
21090,2017,"해운대구","비수도권",44.6,"C"
21090,2018,"해운대구","비수도권",32.8,"D"
21090,2019,"해운대구","비수도권",38.7,"D"
21090,2020,"해운대구","비수도권",53.6,"B"
21090,2021,"해운대구","비수도권",47.2,"B"
22040,2008,"남구","비수도권",37.2,"D"
22040,2009,"남구","비수도권",32.1,"D"
22040,2010,"남구","비수도권",40.1,"C"
22040,2011,"남구","비수도권",39.3,"D"
22040,2012,"남구","비수도권",42.4,"C"
22040,2013,"남구","비수도권",46.5,"B"
22040,2014,"남구","비수도권",39.8,"D"
22040,2015,"남구","비수도권",53.5,"B"
22040,2016,"남구","비수도권",48.6,"B"
22040,2017,"남구","비수도권",53.4,"B"
22040,2018,"남구","비수도권",46.9,"B"
22040,2019,"남구","비수도권",45.6,"B"
